season,date,home_team,away_team,home_gf,away_gf
20222023,2023-03-23,PHI,MIN,5,4
20222023,2023-03-23,WSH,CHI,6,1
20222023,2023-03-23,BOS,MTL,4,2
20222023,2023-03-23,CAR,NYR,1,2
20222023,2023-03-23,OTT,TBL,7,2
20222023,2023-03-23,FLA,TOR,2,6
20222023,2023-03-23,DET,STL,3,4
20222023,2023-03-23,NSH,SEA,2,1
20222023,2023-03-23,DAL,PIT,3,2
20222023,2023-03-23,CGY,VGK,2,3
20222023,2023-03-23,VAN,SJS,7,2
20222023,2023-03-23,ANA,WPG,2,3
20222023,2023-03-24,CBJ,NYI,5,4
20222023,2023-03-24,BUF,NJD,5,4
20222023,2023-03-24,COL,ARI,3,1
20222023,2023-03-25,PHI,DET,3,0
20222023,2023-03-25,BOS,TBL,2,1
20222023,2023-03-25,NSH,SEA,2,7
20222023,2023-03-25,CGY,SJS,5,3
20222023,2023-03-25,LAK,WPG,4,1
20222023,2023-03-25,MIN,CHI,3,1
20222023,2023-03-25,FLA,NYR,3,4
20222023,2023-03-25,NYI,BUF,0,2
20222023,2023-03-25,MTL,CBJ,8,2
20222023,2023-03-25,NJD,OTT,5,3
20222023,2023-03-25,CAR,TOR,5,3
20222023,2023-03-25,DAL,VAN,1,3
20222023,2023-03-25,PIT,WSH,4,3
20222023,2023-03-25,EDM,VGK,3,4
20222023,2023-03-25,ANA,STL,3,6
20222023,2023-03-26,ARI,COL,3,4
20222023,2023-03-26,CAR,BOS,3,4
20222023,2023-03-26,NSH,TOR,2,3
20222023,2023-03-26,CHI,VAN,2,4
20222023,2023-03-26,LAK,STL,7,6
20222023,2023-03-27,OTT,FLA,5,2
20222023,2023-03-27,BUF,MTL,3,4
20222023,2023-03-27,NYI,NJD,5,1
20222023,2023-03-27,MIN,SEA,5,1
20222023,2023-03-27,ANA,COL,1,5
20222023,2023-03-27,ARI,EDM,4,5
20222023,2023-03-28,NYR,CBJ,6,2
20222023,2023-03-28,PHI,MTL,3,2
20222023,2023-03-28,BOS,NSH,1,2
20222023,2023-03-28,CAR,TBL,0,4
20222023,2023-03-28,DET,PIT,7,4
20222023,2023-03-28,STL,VAN,6,5
20222023,2023-03-28,CHI,DAL,1,4
20222023,2023-03-28,CGY,LAK,2,1
20222023,2023-03-28,VGK,EDM,4,7
20222023,2023-03-28,SJS,WPG,3,0
20222023,2023-03-29,TOR,FLA,2,3
20222023,2023-03-29,WSH,NYI,1,2
20222023,2023-03-29,COL,MIN,2,4
20222023,2023-03-30,BOS,CBJ,2,1
20222023,2023-03-30,MTL,FLA,2,5
20222023,2023-03-30,NJD,NYR,2,1
20222023,2023-03-30,PIT,NSH,2,0
20222023,2023-03-30,OTT,PHI,5,4
20222023,2023-03-30,TBL,WSH,5,1
20222023,2023-03-30,DET,CAR,3,2
20222023,2023-03-30,CHI,STL,3,5
20222023,2023-03-30,EDM,LAK,2,0
20222023,2023-03-30,SEA,ANA,4,1
20222023,2023-03-30,SJS,VGK,4,3
20222023,2023-03-31,BUF,NYR,3,2
20222023,2023-03-31,WPG,DET,6,2
20222023,2023-03-31,VAN,CGY,4,5
20222023,2023-03-31,ARI,DAL,2,5
20222023,2023-04-01,NSH,STL,6,1
20222023,2023-04-01,PIT,BOS,3,4
20222023,2023-04-01,PHI,BUF,3,6
20222023,2023-04-01,MTL,CAR,0,3
20222023,2023-04-01,CBJ,FLA,0,7
20222023,2023-04-01,TBL,NYI,5,0
20222023,2023-04-01,OTT,TOR,0,3
20222023,2023-04-01,CHI,NJD,3,6
20222023,2023-04-01,COL,DAL,5,2
20222023,2023-04-01,EDM,ANA,6,0
20222023,2023-04-01,SEA,LAK,1,3
20222023,2023-04-01,VGK,MIN,4,1
20222023,2023-04-01,ARI,SJS,2,7
20222023,2023-04-02,WSH,NYR,2,5
20222023,2023-04-02,STL,BOS,3,4
20222023,2023-04-02,CAR,NYI,2,1
20222023,2023-04-02,CBJ,OTT,4,3
20222023,2023-04-02,PIT,PHI,4,2
20222023,2023-04-02,TOR,DET,2,5
20222023,2023-04-02,WPG,NJD,6,1
20222023,2023-04-02,CGY,ANA,5,4
20222023,2023-04-02,VAN,LAK,1,4
20222023,2023-04-03,MIN,VGK,3,4
20222023,2023-04-03,DAL,NSH,5,1
20222023,2023-04-03,SEA,ARI,8,1
20222023,2023-04-04,FLA,BUF,2,1
20222023,2023-04-04,TOR,CBJ,4,2
20222023,2023-04-04,MTL,DET,0,5
20222023,2023-04-04,CAR,OTT,3,2
20222023,2023-04-04,NJD,PIT,5,1
20222023,2023-04-04,STL,PHI,4,2
20222023,2023-04-04,NSH,VGK,3,2
20222023,2023-04-04,CGY,CHI,3,4
20222023,2023-04-04,VAN,SEA,2,5
20222023,2023-04-04,LAK,EDM,1,3
20222023,2023-04-04,SJS,COL,3,4
20222023,2023-04-05,WPG,CGY,1,3
20222023,2023-04-05,NYR,TBL,6,3
20222023,2023-04-05,ANA,EDM,1,3
20222023,2023-04-06,NJD,CBJ,8,1
20222023,2023-04-06,PIT,MIN,4,1
20222023,2023-04-06,FLA,OTT,7,2
20222023,2023-04-06,BOS,TOR,2,1
20222023,2023-04-06,MTL,WSH,6,2
20222023,2023-04-06,DET,BUF,6,7
20222023,2023-04-06,NYI,TBL,6,1
20222023,2023-04-06,NSH,CAR,3,0
20222023,2023-04-06,STL,NYR,3,2
20222023,2023-04-06,DAL,PHI,4,1
20222023,2023-04-06,VAN,CHI,3,0
20222023,2023-04-06,VGK,LAK,5,2
20222023,2023-04-06,SEA,ARI,4,2
20222023,2023-04-06,SJS,COL,2,6
20222023,2023-04-08,BUF,CAR,4,3
20222023,2023-04-08,DET,PIT,1,5
20222023,2023-04-08,DAL,VGK,2,1
20222023,2023-04-08,SJS,EDM,1,6
20222023,2023-04-08,ARI,ANA,5,4
20222023,2023-04-08,WSH,FLA,2,4
20222023,2023-04-08,TOR,MTL,7,1
20222023,2023-04-08,CBJ,NYR,0,4
20222023,2023-04-08,WPG,NSH,2,0
20222023,2023-04-08,OTT,TBL,7,4
20222023,2023-04-08,NYI,PHI,4,0
20222023,2023-04-08,MIN,STL,5,3
20222023,2023-04-08,BOS,NJD,2,1
20222023,2023-04-08,VAN,CGY,3,2
20222023,2023-04-08,SEA,CHI,7,3
20222023,2023-04-08,LAK,COL,3,4
20222023,2023-04-09,PHI,BOS,3,5
20222023,2023-04-09,ANA,COL,4,5
20222023,2023-04-10,NYR,BUF,2,3
20222023,2023-04-10,OTT,CAR,3,2
20222023,2023-04-10,WSH,NYI,5,2
20222023,2023-04-10,WPG,SJS,6,2
20222023,2023-04-10,FLA,TOR,1,2
20222023,2023-04-10,DET,DAL,1,6
20222023,2023-04-10,CHI,MIN,2,4
20222023,2023-04-10,CGY,NSH,2,3
20222023,2023-04-10,ARI,SEA,1,4
20222023,2023-04-10,LAK,VAN,3,0
20222023,2023-04-11,NJD,BUF,6,2
20222023,2023-04-11,PHI,CBJ,4,3
20222023,2023-04-11,CAR,DET,4,1
20222023,2023-04-11,TBL,TOR,3,4
20222023,2023-04-11,BOS,WSH,5,2
20222023,2023-04-11,PIT,CHI,2,5
20222023,2023-04-11,MIN,WPG,1,3
20222023,2023-04-11,COL,EDM,1,2
20222023,2023-04-11,VGK,SEA,4,1
20222023,2023-04-11,ANA,VAN,2,3
20222023,2023-04-12,NYI,MTL,4,2
20222023,2023-04-12,STL,DAL,2,5
20222023,2023-04-12,CGY,SJS,3,1
20222023,2023-04-13,MTL,BOS,4,5
20222023,2023-04-13,FLA,CAR,4,6
20222023,2023-04-13,TBL,DET,5,0
20222023,2023-04-13,WSH,NJD,4,5
20222023,2023-04-13,BUF,OTT,4,3
20222023,2023-04-13,CBJ,PIT,3,2
20222023,2023-04-13,NYR,TOR,2,3
20222023,2023-04-13,NSH,MIN,4,3
20222023,2023-04-13,DAL,STL,1,0
20222023,2023-04-13,COL,WPG,4,2
20222023,2023-04-13,CHI,PHI,4,5
20222023,2023-04-13,EDM,SJS,5,2
20222023,2023-04-13,ANA,LAK,3,5
20222023,2023-04-13,ARI,VAN,4,5
20222023,2023-04-13,SEA,VGK,1,3
20222023,2023-04-14,CBJ,BUF,2,5
20222023,2023-04-14,NSH,COL,3,4
20232024,2023-10-10,TBL,NSH,5,3
20232024,2023-10-10,PIT,CHI,2,4
20232024,2023-10-10,VGK,SEA,4,1
20232024,2023-10-11,CAR,OTT,5,3
20232024,2023-10-11,TOR,MTL,6,5
20232024,2023-10-11,BOS,CHI,3,1
20232024,2023-10-11,CGY,WPG,5,3
20232024,2023-10-11,LAK,COL,2,5
20232024,2023-10-11,VAN,EDM,8,1
20232024,2023-10-12,BUF,NYR,1,5
20232024,2023-10-12,CBJ,PHI,2,4
20232024,2023-10-12,NJD,DET,4,3
20232024,2023-10-12,DAL,STL,2,1
20232024,2023-10-12,MIN,FLA,2,0
20232024,2023-10-12,NSH,SEA,3,0
20232024,2023-10-12,SJS,VGK,1,4
20232024,2023-10-13,NJD,ARI,3,4
20232024,2023-10-13,WSH,PIT,0,4
20232024,2023-10-14,OTT,PHI,5,2
20232024,2023-10-14,WPG,FLA,6,4
20232024,2023-10-14,BOS,NSH,3,2
20232024,2023-10-14,CBJ,NYR,5,3
20232024,2023-10-14,DET,TBL,6,4
20232024,2023-10-14,MTL,CHI,3,2
20232024,2023-10-14,PIT,CGY,5,2
20232024,2023-10-14,TOR,MIN,7,4
20232024,2023-10-14,NYI,BUF,3,2
20232024,2023-10-14,STL,SEA,2,1
20232024,2023-10-14,EDM,VAN,3,4
20232024,2023-10-14,SJS,COL,1,2
20232024,2023-10-14,VGK,ANA,4,1
20232024,2023-10-14,LAK,CAR,5,6
20232024,2023-10-15,OTT,TBL,5,2
20232024,2023-10-15,ANA,CAR,6,3
20232024,2023-10-16,CBJ,DET,0,4
20232024,2023-10-16,NJD,FLA,3,4
20232024,2023-10-16,NYR,ARI,2,1
20232024,2023-10-16,TOR,CHI,1,4
20232024,2023-10-16,WSH,CGY,3,2
20232024,2023-10-17,PHI,VAN,2,0
20232024,2023-10-17,MTL,MIN,2,5
20232024,2023-10-17,BUF,TBL,3,2
20232024,2023-10-17,NYI,ARI,1,0
20232024,2023-10-17,NSH,EDM,1,6
20232024,2023-10-17,WPG,LAK,1,5
20232024,2023-10-17,SEA,COL,1,4
20232024,2023-10-17,SJS,CAR,3,6
20232024,2023-10-17,VGK,DAL,3,2
20232024,2023-10-18,OTT,WSH,6,1
20232024,2023-10-18,DET,PIT,6,3
20232024,2023-10-19,BUF,CGY,3,4
20232024,2023-10-19,FLA,TOR,3,1
20232024,2023-10-19,NYR,NSH,1,4
20232024,2023-10-19,TBL,VAN,4,3
20232024,2023-10-19,PHI,EDM,4,1
20232024,2023-10-19,MIN,LAK,3,7
20232024,2023-10-19,STL,ARI,2,6
20232024,2023-10-19,WPG,VGK,3,5
20232024,2023-10-19,ANA,DAL,2,3
20232024,2023-10-19,SEA,CAR,7,4
20232024,2023-10-19,COL,CHI,4,0
20232024,2023-10-19,SJS,BOS,1,3
20232024,2023-10-20,CBJ,CGY,3,1
20232024,2023-10-20,NYI,NJD,4,5
20232024,2023-10-21,OTT,DET,2,5
20232024,2023-10-21,ARI,ANA,2,1
20232024,2023-10-21,BUF,NYI,3,1
20232024,2023-10-21,FLA,VAN,3,5
20232024,2023-10-21,MTL,WSH,3,2
20232024,2023-10-21,TBL,TOR,3,4
20232024,2023-10-21,CHI,VGK,3,5
20232024,2023-10-21,DAL,PHI,5,4
20232024,2023-10-21,MIN,CBJ,4,5
20232024,2023-10-21,NSH,SJS,5,1
20232024,2023-10-21,STL,PIT,4,2
20232024,2023-10-21,COL,CAR,6,4
20232024,2023-10-21,EDM,WPG,2,3
20232024,2023-10-21,SEA,NYR,1,4
20232024,2023-10-21,LAK,BOS,2,4
20232024,2023-10-22,DET,CGY,6,2
20232024,2023-10-22,ANA,BOS,1,3
20232024,2023-10-23,BUF,MTL,1,3
20232024,2023-10-24,WSH,TOR,1,4
20232024,2023-10-24,OTT,BUF,4,6
20232024,2023-10-24,TBL,CAR,3,0
20232024,2023-10-24,MTL,NJD,2,5
20232024,2023-10-24,PIT,DAL,1,4
20232024,2023-10-24,FLA,SJS,3,1
20232024,2023-10-24,NYI,COL,4,7
20232024,2023-10-24,DET,SEA,4,5
20232024,2023-10-24,CBJ,ANA,2,3
20232024,2023-10-24,CHI,BOS,0,3
20232024,2023-10-24,WPG,STL,4,2
20232024,2023-10-24,MIN,EDM,7,4
20232024,2023-10-24,NSH,VAN,2,3
20232024,2023-10-24,CGY,NYR,1,3
20232024,2023-10-24,LAK,ARI,6,3
20232024,2023-10-24,VGK,PHI,3,2
20232024,2023-10-25,NJD,WSH,4,6
20232024,2023-10-26,BOS,ANA,3,4
20232024,2023-10-26,CAR,SEA,3,2
20232024,2023-10-26,DET,WPG,1,4
20232024,2023-10-26,MTL,CBJ,4,3
20232024,2023-10-26,PIT,COL,4,0
20232024,2023-10-26,TBL,SJS,6,0
20232024,2023-10-26,PHI,MIN,6,2
20232024,2023-10-26,NYI,OTT,3,2
20232024,2023-10-26,DAL,TOR,1,4
20232024,2023-10-26,CGY,STL,0,3
20232024,2023-10-26,EDM,NYR,0,3
20232024,2023-10-27,VGK,CHI,3,4
20232024,2023-10-27,CAR,SJS,3,0
20232024,2023-10-27,NJD,BUF,5,4
20232024,2023-10-27,WSH,MIN,3,2
20232024,2023-10-27,ARI,LAK,4,5
20232024,2023-10-27,VAN,STL,5,0
20232024,2023-10-28,PHI,ANA,4,7
20232024,2023-10-28,FLA,SEA,3,2
20232024,2023-10-28,BOS,DET,4,1
20232024,2023-10-28,CBJ,NYI,0,2
20232024,2023-10-28,MTL,WPG,4,3
20232024,2023-10-28,NSH,TOR,3,2
20232024,2023-10-28,PIT,OTT,2,5
20232024,2023-10-28,VAN,NYR,3,4
20232024,2023-10-28,LAK,VGK,3,4
20232024,2023-10-29,BUF,COL,4,0
20232024,2023-10-29,NJD,MIN,4,3
20232024,2023-10-29,WSH,SJS,3,1
20232024,2023-10-29,EDM,CGY,5,2
20232024,2023-10-30,BOS,FLA,3,2
20232024,2023-10-30,PHI,CAR,2,3
20232024,2023-10-30,PIT,ANA,3,4
20232024,2023-10-30,TBL,SEA,3,4
20232024,2023-10-30,NYI,DET,3,4
20232024,2023-10-30,WPG,NYR,2,3
20232024,2023-10-30,DAL,CBJ,5,3
20232024,2023-10-30,ARI,CHI,8,1
20232024,2023-10-30,VGK,MTL,3,2
20232024,2023-10-31,TOR,LAK,1,4
20232024,2023-10-31,VAN,NSH,5,2
20232024,2023-11-01,PHI,BUF,2,5
20232024,2023-11-01,CGY,DAL,3,4
20232024,2023-11-01,COL,STL,4,1
20232024,2023-11-01,ANA,ARI,4,3
20232024,2023-11-02,CBJ,TBL,4,2
20232024,2023-11-02,DET,FLA,0,2
20232024,2023-11-02,NYR,CAR,2,1
20232024,2023-11-02,OTT,LAK,2,3
20232024,2023-11-02,WSH,NYI,0,3
20232024,2023-11-02,BOS,TOR,3,2
20232024,2023-11-02,MIN,NJD,3,5
20232024,2023-11-02,EDM,DAL,3,4
20232024,2023-11-02,ARI,MTL,3,2
20232024,2023-11-02,SEA,NSH,4,2
20232024,2023-11-02,VGK,WPG,5,2
20232024,2023-11-02,SJS,VAN,1,10
20232024,2023-11-03,BUF,PHI,1,5
20232024,2023-11-03,STL,NJD,4,1
20232024,2023-11-04,EDM,NSH,2,5
20232024,2023-11-04,ARI,WPG,3,5
20232024,2023-11-04,DET,BOS,5,4
20232024,2023-11-04,OTT,TBL,4,6
20232024,2023-11-04,STL,MTL,6,3
20232024,2023-11-04,TOR,BUF,4,6
20232024,2023-11-04,WSH,CBJ,2,1
20232024,2023-11-04,PHI,LAK,0,5
20232024,2023-11-04,NYI,CAR,3,4
20232024,2023-11-04,CHI,FLA,5,2
20232024,2023-11-04,MIN,NYR,5,4
20232024,2023-11-04,SEA,CGY,3,6
20232024,2023-11-04,SJS,PIT,2,10
20232024,2023-11-04,VAN,DAL,2,0
20232024,2023-11-04,VGK,COL,7,0
20232024,2023-11-05,CHI,NJD,2,4
20232024,2023-11-05,ANA,VGK,4,2
20232024,2023-11-06,FLA,CBJ,5,4
20232024,2023-11-06,TOR,TBL,6,5
20232024,2023-11-06,DAL,BOS,2,3
20232024,2023-11-06,VAN,EDM,6,2
20232024,2023-11-07,CAR,BUF,3,2
20232024,2023-11-07,MTL,TBL,3,5
20232024,2023-11-07,NYI,MIN,2,4
20232024,2023-11-07,NYR,DET,5,3
20232024,2023-11-07,STL,WPG,2,5
20232024,2023-11-07,ARI,SEA,4,3
20232024,2023-11-07,CGY,NSH,4,2
20232024,2023-11-07,ANA,PIT,0,2
20232024,2023-11-07,COL,NJD,6,3
20232024,2023-11-07,SJS,PHI,2,1
20232024,2023-11-08,TOR,OTT,3,6
20232024,2023-11-08,WSH,FLA,3,4
20232024,2023-11-08,VGK,LAK,1,4
20232024,2023-11-09,BOS,NYI,5,2
20232024,2023-11-09,DET,MTL,2,3
20232024,2023-11-09,NYR,MIN,4,1
20232024,2023-11-09,OTT,VAN,2,5
20232024,2023-11-09,TBL,CHI,3,5
20232024,2023-11-09,CBJ,DAL,2,5
20232024,2023-11-09,STL,ARI,2,1
20232024,2023-11-09,WPG,NSH,6,3
20232024,2023-11-09,COL,SEA,3,4
20232024,2023-11-09,LAK,PIT,3,4
20232024,2023-11-09,SJS,EDM,3,2
20232024,2023-11-10,BUF,MIN,3,2
20232024,2023-11-10,FLA,CAR,5,2
20232024,2023-11-10,NJD,WSH,2,4
20232024,2023-11-10,TOR,CGY,5,4
20232024,2023-11-10,ANA,PHI,3,6
20232024,2023-11-10,VGK,SJS,5,0
20232024,2023-11-11,DET,CBJ,5,4
20232024,2023-11-11,WPG,DAL,2,3
20232024,2023-11-11,MTL,BOS,3,2
20232024,2023-11-11,OTT,CGY,4,1
20232024,2023-11-11,TBL,CAR,0,4
20232024,2023-11-11,TOR,VAN,5,2
20232024,2023-11-11,NYI,WSH,1,4
20232024,2023-11-11,PIT,BUF,4,0
20232024,2023-11-11,NSH,ARI,5,7
20232024,2023-11-11,COL,STL,2,8
20232024,2023-11-11,SEA,EDM,1,4
20232024,2023-11-11,LAK,PHI,2,4
20232024,2023-11-12,FLA,CHI,4,3
20232024,2023-11-12,MIN,DAL,3,8
20232024,2023-11-12,MTL,VAN,2,5
20232024,2023-11-12,NYR,CBJ,4,3
20232024,2023-11-12,ANA,SJS,4,1
20232024,2023-11-13,EDM,NYI,4,1
20232024,2023-11-13,SEA,COL,1,5
20232024,2023-11-14,BUF,BOS,2,5
20232024,2023-11-14,CBJ,PIT,3,5
20232024,2023-11-14,MTL,CGY,1,2
20232024,2023-11-14,WSH,VGK,3,0
20232024,2023-11-14,DAL,ARI,4,3
20232024,2023-11-14,NSH,ANA,2,3
20232024,2023-11-14,STL,TBL,5,0
20232024,2023-11-14,WPG,NJD,6,3
20232024,2023-11-14,SJS,FLA,3,5
20232024,2023-11-15,CAR,PHI,1,3
20232024,2023-11-15,EDM,SEA,4,3
20232024,2023-11-15,COL,ANA,8,2
20232024,2023-11-15,VAN,NYI,4,3
20232024,2023-11-16,OTT,DET,5,4
20232024,2023-11-16,CBJ,ARI,2,3
20232024,2023-11-16,MTL,VGK,5,6
20232024,2023-11-16,PIT,NJD,2,5
20232024,2023-11-16,CHI,TBL,2,4
20232024,2023-11-16,CGY,VAN,5,2
20232024,2023-11-16,SEA,NYI,4,3
20232024,2023-11-16,LAK,FLA,2,1
20232024,2023-11-16,SJS,STL,5,1
20232024,2023-11-17,DET,TOR,2,3
20232024,2023-11-17,WPG,BUF,3,2
20232024,2023-11-17,ANA,FLA,1,2
20232024,2023-11-18,OTT,MIN,2,1
20232024,2023-11-18,PHI,VGK,4,3
20232024,2023-11-18,NSH,CHI,4,2
20232024,2023-11-18,TBL,EDM,6,4
20232024,2023-11-18,BOS,MTL,5,2
20232024,2023-11-18,CAR,PIT,4,2
20232024,2023-11-18,CGY,NYI,4,5
20232024,2023-11-18,NJD,NYR,3,5
20232024,2023-11-18,WPG,ARI,5,2
20232024,2023-11-18,WSH,CBJ,4,3
20232024,2023-11-18,DAL,COL,3,6
20232024,2023-11-18,VAN,SEA,3,4
20232024,2023-11-18,LAK,STL,5,1
20232024,2023-11-19,MIN,TOR,3,4
20232024,2023-11-19,PHI,CBJ,5,2
20232024,2023-11-19,PIT,VGK,3,0
20232024,2023-11-19,CHI,BUF,2,3
20232024,2023-11-19,ANA,STL,1,3
20232024,2023-11-20,FLA,EDM,5,3
20232024,2023-11-20,TBL,BOS,5,4
20232024,2023-11-20,DAL,NYR,6,3
20232024,2023-11-20,NSH,COL,4,3
20232024,2023-11-20,ARI,LAK,1,4
20232024,2023-11-20,SEA,CGY,3,4
20232024,2023-11-20,VAN,SJS,3,1
20232024,2023-11-22,CAR,EDM,6,3
20232024,2023-11-22,CBJ,CHI,7,3
20232024,2023-11-22,DET,NJD,4,0
20232024,2023-11-22,FLA,BOS,1,3
20232024,2023-11-22,PIT,NYR,0,1
20232024,2023-11-22,TBL,WPG,2,3
20232024,2023-11-22,WSH,BUF,4,3
20232024,2023-11-22,NYI,PHI,3,2
20232024,2023-11-22,ARI,STL,5,6
20232024,2023-11-22,NSH,CGY,4,2
20232024,2023-11-22,DAL,VGK,1,2
20232024,2023-11-22,ANA,MTL,3,4
20232024,2023-11-22,COL,VAN,5,2
20232024,2023-11-22,SEA,SJS,7,1
20232024,2023-11-24,BOS,DET,2,5
20232024,2023-11-24,PHI,NYR,1,3
20232024,2023-11-24,CHI,TOR,4,3
20232024,2023-11-24,NJD,CBJ,1,2
20232024,2023-11-24,STL,NSH,3,8
20232024,2023-11-24,WSH,EDM,0,5
20232024,2023-11-24,ANA,LAK,2,5
20232024,2023-11-24,SJS,MTL,2,3
20232024,2023-11-24,BUF,PIT,3,2
20232024,2023-11-24,OTT,NYI,3,5
20232024,2023-11-24,CAR,TBL,2,8
20232024,2023-11-24,FLA,WPG,0,3
20232024,2023-11-24,DAL,CGY,4,7
20232024,2023-11-24,MIN,COL,2,3
20232024,2023-11-24,SEA,VAN,1,5
20232024,2023-11-25,NYR,BOS,7,4
20232024,2023-11-25,LAK,MTL,4,0
20232024,2023-11-25,NJD,BUF,7,2
20232024,2023-11-25,PIT,TOR,3,2
20232024,2023-11-25,NYI,PHI,0,1
20232024,2023-11-25,COL,CGY,3,1
20232024,2023-11-25,SJS,VAN,4,3
20232024,2023-11-25,VGK,ARI,0,2
20232024,2023-11-26,DET,MIN,4,1
20232024,2023-11-26,CHI,STL,2,4
20232024,2023-11-26,CAR,CBJ,3,2
20232024,2023-11-26,NSH,WPG,3,2
20232024,2023-11-26,EDM,ANA,8,2
20232024,2023-11-27,CBJ,BOS,5,2
20232024,2023-11-27,NYR,BUF,1,5
20232024,2023-11-27,OTT,FLA,0,5
20232024,2023-11-27,COL,TBL,4,1
20232024,2023-11-27,CGY,VGK,2,1
20232024,2023-11-27,SJS,WSH,2,1
20232024,2023-11-28,NJD,NYI,5,4
20232024,2023-11-28,TOR,FLA,2,1
20232024,2023-11-28,PHI,CAR,1,4
20232024,2023-11-28,MIN,STL,3,1
20232024,2023-11-28,NSH,PIT,3,2
20232024,2023-11-28,WPG,DAL,0,2
20232024,2023-11-28,CHI,SEA,4,3
20232024,2023-11-28,ARI,TBL,3,1
20232024,2023-11-28,EDM,VGK,5,4
20232024,2023-11-28,VAN,ANA,3,1
20232024,2023-11-29,CBJ,MTL,2,4
20232024,2023-11-29,NYR,DET,3,2
20232024,2023-11-29,LAK,WSH,1,2
20232024,2023-11-30,BOS,SJS,3,0
20232024,2023-11-30,DET,CHI,5,1
20232024,2023-11-30,MTL,FLA,1,5
20232024,2023-11-30,PHI,NJD,3,4
20232024,2023-11-30,TBL,PIT,2,4
20232024,2023-11-30,TOR,SEA,4,3
20232024,2023-11-30,CAR,NYI,4,5
20232024,2023-11-30,NSH,MIN,1,6
20232024,2023-11-30,STL,BUF,6,4
20232024,2023-11-30,WPG,EDM,1,3
20232024,2023-11-30,ARI,COL,4,3
20232024,2023-11-30,CGY,DAL,4,3
20232024,2023-11-30,ANA,WSH,4,5
20232024,2023-11-30,VAN,VGK,1,4
20232024,2023-12-01,CBJ,OTT,4,2
20232024,2023-12-01,NJD,SJS,3,6
20232024,2023-12-02,DAL,TBL,8,1
20232024,2023-12-02,WPG,CHI,3,1
20232024,2023-12-02,NSH,NYR,3,4
20232024,2023-12-02,FLA,NYI,3,4
20232024,2023-12-02,CAR,BUF,6,2
20232024,2023-12-02,MTL,DET,4,5
20232024,2023-12-02,OTT,SEA,2,0
20232024,2023-12-02,PIT,PHI,3,4
20232024,2023-12-02,TOR,BOS,3,4
20232024,2023-12-02,ARI,STL,4,1
20232024,2023-12-02,ANA,COL,4,3
20232024,2023-12-02,CGY,VAN,3,4
20232024,2023-12-02,VGK,WSH,4,1
20232024,2023-12-03,MIN,CHI,4,1
20232024,2023-12-03,NYR,SJS,6,5
20232024,2023-12-03,BOS,CBJ,3,1
20232024,2023-12-03,BUF,NSH,1,2
20232024,2023-12-03,LAK,COL,4,1
20232024,2023-12-04,PHI,PIT,2,1
20232024,2023-12-04,TBL,DAL,4,0
20232024,2023-12-04,MTL,SEA,4,2
20232024,2023-12-04,WPG,CAR,2,1
20232024,2023-12-04,ARI,WSH,6,0
20232024,2023-12-04,VGK,STL,1,2
20232024,2023-12-05,CBJ,LAK,3,4
20232024,2023-12-05,OTT,NYR,6,2
20232024,2023-12-05,BUF,DET,3,5
20232024,2023-12-05,NYI,SJS,4,5
20232024,2023-12-05,CHI,NSH,3,4
20232024,2023-12-05,CGY,MIN,2,5
20232024,2023-12-05,COL,ANA,3,2
20232024,2023-12-05,VAN,NJD,5,6
20232024,2023-12-06,FLA,DAL,5,4
20232024,2023-12-06,TBL,PIT,3,1
20232024,2023-12-06,STL,VGK,3,6
20232024,2023-12-06,EDM,CAR,6,1
20232024,2023-12-07,BOS,BUF,1,3
20232024,2023-12-07,DET,SJS,5,6
20232024,2023-12-07,MTL,LAK,0,4
20232024,2023-12-07,OTT,TOR,3,4
20232024,2023-12-07,NYI,CBJ,7,3
20232024,2023-12-07,WSH,DAL,4,5
20232024,2023-12-07,NSH,TBL,5,1
20232024,2023-12-07,CHI,ANA,1,0
20232024,2023-12-07,ARI,PHI,1,4
20232024,2023-12-07,CGY,CAR,3,2
20232024,2023-12-07,COL,WPG,2,4
20232024,2023-12-07,VAN,MIN,2,0
20232024,2023-12-07,SEA,NJD,1,2
20232024,2023-12-08,CBJ,STL,5,2
20232024,2023-12-08,FLA,PIT,3,1
20232024,2023-12-08,EDM,MIN,4,3
20232024,2023-12-09,BOS,ARI,5,3
20232024,2023-12-09,CGY,NJD,2,4
20232024,2023-12-09,DAL,VGK,1,6
20232024,2023-12-09,BUF,MTL,2,3
20232024,2023-12-09,DET,OTT,1,5
20232024,2023-12-09,TOR,NSH,4,0
20232024,2023-12-09,WSH,NYR,4,0
20232024,2023-12-09,NYI,LAK,3,2
20232024,2023-12-09,CHI,STL,3,1
20232024,2023-12-09,COL,PHI,2,5
20232024,2023-12-09,SEA,TBL,3,4
20232024,2023-12-09,VAN,CAR,4,3
20232024,2023-12-10,CBJ,FLA,2,5
20232024,2023-12-10,EDM,NJD,4,1
20232024,2023-12-10,CHI,WSH,2,4
20232024,2023-12-10,MTL,NSH,1,2
20232024,2023-12-10,NYR,LAK,4,1
20232024,2023-12-10,ANA,WPG,2,4
20232024,2023-12-10,SEA,MIN,0,3
20232024,2023-12-10,VGK,SJS,5,4
20232024,2023-12-11,BUF,ARI,5,2
20232024,2023-12-11,NYI,TOR,4,3
20232024,2023-12-11,DAL,DET,6,3
20232024,2023-12-11,COL,CGY,6,5
